id:ID	:LABEL	label	biotype	description	source	source2
ENSG00000125826	Gene	RBCK1	protein_coding	RANBP2-type and C3HC4-type zinc finger containing 1 [Source:HGNC Symbol;Acc:HGNC:15864]	ensembl	ensembl_havana
ENSG00000233312	Gene	C4B_2	protein_coding	complement component 4B (Chido blood group), copy 2 [Source:HGNC Symbol;Acc:HGNC:42398]	ensembl	ensembl_havana
ENSG00000280908	Gene	PADI4	protein_coding	peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]	ensembl	ensembl_havana
ENSG00000171130	Gene	ATP6V0E2	protein_coding	ATPase H+ transporting V0 subunit e2 [Source:HGNC Symbol;Acc:HGNC:21723]	ensembl	ensembl_havana
ENSG00000163909	Gene	HEYL	protein_coding	hes related family bHLH transcription factor with YRPW motif-like [Source:HGNC Symbol;Acc:HGNC:4882]	ensembl	ensembl_havana
ENSG00000115318	Gene	LOXL3	protein_coding	lysyl oxidase like 3 [Source:HGNC Symbol;Acc:HGNC:13869]	ensembl	ensembl_havana
ENSG00000128989	Gene	ARPP19	protein_coding	cAMP regulated phosphoprotein 19 [Source:HGNC Symbol;Acc:HGNC:16967]	ensembl	ensembl_havana
ENSG00000065989	Gene	PDE4A	protein_coding	phosphodiesterase 4A [Source:HGNC Symbol;Acc:HGNC:8780]	ensembl	ensembl_havana
ENSG00000229363	Gene	NELFE	protein_coding	negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]	ensembl	ensembl_havana
ENSG00000104897	Gene	SF3A2	protein_coding	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]	ensembl	ensembl_havana
ENSG00000099821	Gene	POLRMT	protein_coding	RNA polymerase mitochondrial [Source:HGNC Symbol;Acc:HGNC:9200]	ensembl	ensembl_havana
ENSG00000105711	Gene	SCN1B	protein_coding	sodium voltage-gated channel beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:10586]	ensembl	ensembl_havana
ENSG00000114739	Gene	ACVR2B	protein_coding	activin A receptor type 2B [Source:HGNC Symbol;Acc:HGNC:174]	ensembl	ensembl_havana
ENSG00000101680	Gene	LAMA1	protein_coding	laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]	ensembl	ensembl_havana
ENSG00000188312	Gene	CENPP	protein_coding	centromere protein P [Source:HGNC Symbol;Acc:HGNC:32933]	ensembl	ensembl_havana
ENSG00000124818	Gene	OPN5	protein_coding	opsin 5 [Source:HGNC Symbol;Acc:HGNC:19992]	ensembl	ensembl_havana
ENSG00000278378	Gene	<null>	protein_coding	osteoclast associated, immunoglobulin-like receptor [Source:HGNC Symbol;Acc:HGNC:29960]	ensembl	ensembl
ENSG00000149357	Gene	LAMTOR1	protein_coding	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 [Source:HGNC Symbol;Acc:HGNC:26068]	ensembl	ensembl_havana
ENSG00000116560	Gene	SFPQ	protein_coding	splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]	ensembl	ensembl_havana
ENSG00000213397	Gene	HAUS7	protein_coding	HAUS augmin like complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:32979]	ensembl	ensembl_havana
ENSG00000140600	Gene	SH3GL3	protein_coding	SH3 domain containing GRB2 like 3, endophilin A3 [Source:HGNC Symbol;Acc:HGNC:10832]	ensembl	ensembl_havana
ENSG00000174839	Gene	DENND6A	protein_coding	DENN domain containing 6A [Source:HGNC Symbol;Acc:HGNC:26635]	ensembl	ensembl_havana
ENSG00000167995	Gene	BEST1	protein_coding	bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703]	ensembl	ensembl_havana
ENSG00000101638	Gene	ST8SIA5	protein_coding	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]	ensembl	ensembl_havana
ENSG00000204628	Gene	RACK1	protein_coding	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]	ensembl	ensembl_havana
ENSG00000210127	Gene	<null>	Mt_tRNA	mitochondrially encoded tRNA alanine [Source:HGNC Symbol;Acc:HGNC:7475]	ensembl	insdc
ENSG00000107984	Gene	DKK1	protein_coding	dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]	ensembl	ensembl_havana
ENSG00000198517	Gene	MAFK	protein_coding	MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]	ensembl	ensembl_havana
ENSG00000141736	Gene	ERBB2	protein_coding	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	ensembl	ensembl_havana
ENSG00000159199	Gene	ATP5G1	protein_coding	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9) [Source:HGNC Symbol;Acc:HGNC:841]	ensembl	ensembl_havana
ENSG00000204291	Gene	COL15A1	protein_coding	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	ensembl	ensembl_havana
ENSG00000143179	Gene	UCK2	protein_coding	uridine-cytidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12562]	ensembl	ensembl_havana
ENSG00000139687	Gene	RB1	protein_coding	RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884]	ensembl	ensembl_havana
ENSG00000108561	Gene	C1QBP	protein_coding	complement C1q binding protein [Source:HGNC Symbol;Acc:HGNC:1243]	ensembl	ensembl_havana
ENSG00000114745	Gene	GORASP1	protein_coding	golgi reassembly stacking protein 1 [Source:HGNC Symbol;Acc:HGNC:16769]	ensembl	ensembl_havana
ENSG00000198727	Gene	<null>	protein_coding	mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]	ensembl	insdc
ENSG00000138823	Gene	MTTP	protein_coding	microsomal triglyceride transfer protein [Source:HGNC Symbol;Acc:HGNC:7467]	ensembl	ensembl_havana
ENSG00000065621	Gene	GSTO2	protein_coding	glutathione S-transferase omega 2 [Source:HGNC Symbol;Acc:HGNC:23064]	ensembl	ensembl_havana
ENSG00000100311	Gene	PDGFB	protein_coding	platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]	ensembl	ensembl_havana
ENSG00000273936	Gene	TNFRSF14	protein_coding	TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]	ensembl	ensembl_havana
ENSG00000066933	Gene	MYO9A	protein_coding	myosin IXA [Source:HGNC Symbol;Acc:HGNC:7608]	ensembl	ensembl_havana
ENSG00000035499	Gene	DEPDC1B	protein_coding	DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]	ensembl	ensembl_havana
ENSG00000278195	Gene	SSTR3	protein_coding	somatostatin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11332]	ensembl	ensembl_havana
ENSG00000206512	Gene	OR2H2	protein_coding	olfactory receptor family 2 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:8253]	ensembl	havana
ENSG00000132004	Gene	FBXW9	protein_coding	F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]	ensembl	ensembl_havana
ENSG00000140876	Gene	NUDT7	protein_coding	nudix hydrolase 7 [Source:HGNC Symbol;Acc:HGNC:8054]	ensembl	ensembl_havana
ENSG00000185479	Gene	KRT6B	protein_coding	keratin 6B [Source:HGNC Symbol;Acc:HGNC:6444]	ensembl	ensembl_havana
ENSG00000137261	Gene	KIAA0319	protein_coding	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]	ensembl	ensembl_havana
ENSG00000196208	Gene	GREB1	protein_coding	growth regulation by estrogen in breast cancer 1 [Source:HGNC Symbol;Acc:HGNC:24885]	ensembl	ensembl_havana
ENSG00000243364	Gene	EFNA4	protein_coding	ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]	ensembl	ensembl_havana
ENSG00000207617	Gene	<null>	miRNA	microRNA 3074 [Source:HGNC Symbol;Acc:HGNC:38268]	ensembl	mirbase
ENSG00000229894	Gene	RP11-668G10.2	protein_coding	glycerol kinase 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:4292]	ensembl	havana
ENSG00000107282	Gene	APBA1	protein_coding	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]	ensembl	ensembl_havana
ENSG00000182742	Gene	HOXB4	protein_coding	homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115]	ensembl	ensembl_havana
ENSG00000102901	Gene	CENPT	protein_coding	centromere protein T [Source:HGNC Symbol;Acc:HGNC:25787]	ensembl	ensembl_havana
ENSG00000196655	Gene	TRAPPC4	protein_coding	trafficking protein particle complex 4 [Source:HGNC Symbol;Acc:HGNC:19943]	ensembl	ensembl_havana
ENSG00000206256	Gene	PPT2	protein_coding	palmitoyl-protein thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:9326]	ensembl	ensembl_havana
ENSG00000172497	Gene	ACOT12	protein_coding	acyl-CoA thioesterase 12 [Source:HGNC Symbol;Acc:HGNC:24436]	ensembl	ensembl_havana
ENSG00000210107	Gene	<null>	Mt_tRNA	mitochondrially encoded tRNA glutamine [Source:HGNC Symbol;Acc:HGNC:7495]	ensembl	insdc
ENSG00000168310	Gene	IRF2	protein_coding	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]	ensembl	ensembl_havana
ENSG00000197937	Gene	ZNF347	protein_coding	zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447]	ensembl	ensembl_havana
ENSG00000139330	Gene	KERA	protein_coding	keratocan [Source:HGNC Symbol;Acc:HGNC:6309]	ensembl	ensembl_havana
ENSG00000275125	Gene	FAM213B	protein_coding	family with sequence similarity 213 member B [Source:HGNC Symbol;Acc:HGNC:28390]	ensembl	ensembl_havana
ENSG00000167110	Gene	GOLGA2	protein_coding	golgin A2 [Source:HGNC Symbol;Acc:HGNC:4425]	ensembl	ensembl_havana
ENSG00000197467	Gene	COL13A1	protein_coding	collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]	ensembl	ensembl_havana
ENSG00000100353	Gene	EIF3D	protein_coding	eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]	ensembl	ensembl_havana
ENSG00000189369	Gene	GSPT2	protein_coding	G1 to S phase transition 2 [Source:HGNC Symbol;Acc:HGNC:4622]	ensembl	ensembl_havana
ENSG00000085871	Gene	MGST2	protein_coding	microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]	ensembl	ensembl_havana
ENSG00000139725	Gene	RHOF	protein_coding	ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]	ensembl	ensembl_havana
ENSG00000143127	Gene	ITGA10	protein_coding	integrin subunit alpha 10 [Source:HGNC Symbol;Acc:HGNC:6135]	ensembl	ensembl_havana
ENSG00000144867	Gene	SRPRB	protein_coding	SRP receptor beta subunit [Source:HGNC Symbol;Acc:HGNC:24085]	ensembl	ensembl_havana
ENSG00000100129	Gene	EIF3L	protein_coding	eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138]	ensembl	ensembl_havana
ENSG00000232421	Gene	TUBB	protein_coding	tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	ensembl	ensembl_havana
ENSG00000183134	Gene	PTGDR2	protein_coding	prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502]	ensembl	ensembl_havana
ENSG00000133392	Gene	MYH11	protein_coding	myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]	ensembl	ensembl_havana
ENSG00000126821	Gene	SGPP1	protein_coding	sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]	ensembl	ensembl_havana
ENSG00000138134	Gene	STAMBPL1	protein_coding	STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]	ensembl	ensembl_havana
ENSG00000163209	Gene	SPRR3	protein_coding	small proline rich protein 3 [Source:HGNC Symbol;Acc:HGNC:11268]	ensembl	ensembl_havana
ENSG00000171604	Gene	CXXC5	protein_coding	CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]	ensembl	ensembl_havana
ENSG00000162510	Gene	MATN1	protein_coding	matrilin 1, cartilage matrix protein [Source:HGNC Symbol;Acc:HGNC:6907]	ensembl	ensembl_havana
ENSG00000012817	Gene	KDM5D	protein_coding	lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]	ensembl	ensembl_havana
ENSG00000139132	Gene	FGD4	protein_coding	FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]	ensembl	ensembl_havana
ENSG00000278695	Gene	<null>	protein_coding	glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]	ensembl	ensembl
ENSG00000085719	Gene	CPNE3	protein_coding	copine 3 [Source:HGNC Symbol;Acc:HGNC:2316]	ensembl	havana
ENSG00000204822	Gene	MRPL53	protein_coding	mitochondrial ribosomal protein L53 [Source:HGNC Symbol;Acc:HGNC:16684]	ensembl	ensembl_havana
ENSG00000223775	Gene	MRPS18B	protein_coding	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]	ensembl	ensembl_havana
ENSG00000005379	Gene	BZRAP1	protein_coding	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	ensembl	ensembl_havana
ENSG00000100528	Gene	CNIH1	protein_coding	cornichon family AMPA receptor auxiliary protein 1 [Source:HGNC Symbol;Acc:HGNC:19431]	ensembl	ensembl_havana
ENSG00000118523	Gene	CTGF	protein_coding	connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500]	ensembl	ensembl_havana
ENSG00000175931	Gene	UBE2O	protein_coding	ubiquitin conjugating enzyme E2 O [Source:HGNC Symbol;Acc:HGNC:29554]	ensembl	ensembl_havana
ENSG00000121207	Gene	LRAT	protein_coding	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	ensembl	ensembl_havana
ENSG00000006625	Gene	GGCT	protein_coding	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	ensembl	ensembl_havana
ENSG00000172987	Gene	HPSE2	protein_coding	heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374]	ensembl	ensembl_havana
ENSG00000101096	Gene	NFATC2	protein_coding	nuclear factor of activated T-cells 2 [Source:HGNC Symbol;Acc:HGNC:7776]	ensembl	ensembl_havana
ENSG00000281857	Gene	SAG	protein_coding	S-antigen visual arrestin [Source:HGNC Symbol;Acc:HGNC:10521]	ensembl	ensembl_havana
ENSG00000119041	Gene	GTF3C3	protein_coding	general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]	ensembl	ensembl_havana
ENSG00000275731	Gene	KIR2DS4	protein_coding	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]	ensembl	havana
ENSG00000233054	Gene	OR2B3	protein_coding	olfactory receptor family 2 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8238]	ensembl	ensembl_havana
ENSG00000130299	Gene	GTPBP3	protein_coding	GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]	ensembl	ensembl_havana
ENSG00000141499	Gene	WRAP53	protein_coding	WD repeat containing antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522]	ensembl	ensembl_havana
ENSG00000087087	Gene	SRRT	protein_coding	serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]	ensembl	ensembl_havana
ENSG00000275333	Gene	FAM120B	protein_coding	family with sequence similarity 120B [Source:HGNC Symbol;Acc:HGNC:21109]	ensembl	ensembl_havana
ENSG00000100342	Gene	APOL1	protein_coding	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	ensembl	ensembl_havana
ENSG00000205678	Gene	TECRL	protein_coding	trans-2,3-enoyl-CoA reductase like [Source:HGNC Symbol;Acc:HGNC:27365]	ensembl	ensembl_havana
ENSG00000204568	Gene	MRPS18B	protein_coding	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]	ensembl	ensembl_havana
ENSG00000144848	Gene	ATG3	protein_coding	autophagy related 3 [Source:HGNC Symbol;Acc:HGNC:20962]	ensembl	ensembl_havana
ENSG00000090889	Gene	KIF4A	protein_coding	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	ensembl	ensembl_havana
ENSG00000228263	Gene	SLC44A4	protein_coding	solute carrier family 44 member 4 [Source:HGNC Symbol;Acc:HGNC:13941]	ensembl	ensembl_havana
ENSG00000002745	Gene	WNT16	protein_coding	Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]	ensembl	ensembl_havana
ENSG00000115657	Gene	ABCB6	protein_coding	ATP binding cassette subfamily B member 6 (Langereis blood group) [Source:HGNC Symbol;Acc:HGNC:47]	ensembl	ensembl_havana
ENSG00000143393	Gene	PI4KB	protein_coding	phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984]	ensembl	ensembl_havana
ENSG00000070501	Gene	POLB	protein_coding	DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174]	ensembl	ensembl_havana
ENSG00000120889	Gene	TNFRSF10B	protein_coding	TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]	ensembl	ensembl_havana
ENSG00000073050	Gene	XRCC1	protein_coding	X-ray repair cross complementing 1 [Source:HGNC Symbol;Acc:HGNC:12828]	ensembl	ensembl_havana
ENSG00000156006	Gene	NAT2	protein_coding	N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7646]	ensembl	ensembl_havana
ENSG00000198610	Gene	AKR1C4	protein_coding	aldo-keto reductase family 1 member C4 [Source:HGNC Symbol;Acc:HGNC:387]	ensembl	ensembl_havana
ENSG00000189430	Gene	NCR1	protein_coding	natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]	ensembl	ensembl_havana
ENSG00000166086	Gene	JAM3	protein_coding	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	ensembl	ensembl_havana
ENSG00000166862	Gene	CACNG2	protein_coding	calcium voltage-gated channel auxiliary subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:1406]	ensembl	ensembl_havana
ENSG00000105855	Gene	ITGB8	protein_coding	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]	ensembl	ensembl_havana
ENSG00000196935	Gene	SRGAP1	protein_coding	SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382]	ensembl	ensembl_havana
ENSG00000165272	Gene	AQP3	protein_coding	aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636]	ensembl	ensembl_havana
ENSG00000179958	Gene	DCTPP1	protein_coding	dCTP pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28777]	ensembl	ensembl_havana
ENSG00000165271	Gene	NOL6	protein_coding	nucleolar protein 6 [Source:HGNC Symbol;Acc:HGNC:19910]	ensembl	ensembl_havana
ENSG00000274580	Gene	FCAR	protein_coding	Fc fragment of IgA receptor [Source:HGNC Symbol;Acc:HGNC:3608]	ensembl	ensembl_havana
ENSG00000160991	Gene	ORAI2	protein_coding	ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667]	ensembl	ensembl_havana
ENSG00000197641	Gene	SERPINB13	protein_coding	serpin family B member 13 [Source:HGNC Symbol;Acc:HGNC:8944]	ensembl	ensembl_havana
ENSG00000188243	Gene	COMMD6	protein_coding	COMM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24015]	ensembl	ensembl_havana
ENSG00000274108	Gene	KIR2DL3	protein_coding	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]	ensembl	havana
ENSG00000156587	Gene	UBE2L6	protein_coding	ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]	ensembl	ensembl_havana
ENSG00000187527	Gene	ATP13A5	protein_coding	ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]	ensembl	ensembl_havana
ENSG00000008516	Gene	MMP25	protein_coding	matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]	ensembl	ensembl_havana
ENSG00000171711	Gene	DEFB4A	protein_coding	defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]	ensembl	ensembl_havana
ENSG00000156515	Gene	HK1	protein_coding	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]	ensembl	ensembl_havana
ENSG00000171848	Gene	RRM2	protein_coding	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	ensembl	ensembl_havana
ENSG00000100889	Gene	PCK2	protein_coding	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]	ensembl	ensembl_havana
ENSG00000148498	Gene	PARD3	protein_coding	par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]	ensembl	ensembl_havana
ENSG00000166634	Gene	SERPINB12	protein_coding	serpin family B member 12 [Source:HGNC Symbol;Acc:HGNC:14220]	ensembl	ensembl_havana
ENSG00000215148	Gene	PRSS41	protein_coding	protease, serine 41 [Source:HGNC Symbol;Acc:HGNC:30715]	ensembl	ensembl_havana
ENSG00000167491	Gene	GATAD2A	protein_coding	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]	ensembl	ensembl_havana
ENSG00000132300	Gene	PTCD3	protein_coding	pentatricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:24717]	ensembl	ensembl_havana
ENSG00000172590	Gene	MRPL52	protein_coding	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	ensembl	ensembl_havana
ENSG00000006071	Gene	ABCC8	protein_coding	ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59]	ensembl	ensembl_havana
ENSG00000128016	Gene	ZFP36	protein_coding	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	ensembl	ensembl_havana
ENSG00000159197	Gene	KCNE2	protein_coding	potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:6242]	ensembl	ensembl_havana
ENSG00000114737	Gene	CISH	protein_coding	cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]	ensembl	ensembl_havana
ENSG00000204386	Gene	NEU1	protein_coding	neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]	ensembl	ensembl_havana
ENSG00000175040	Gene	CHST2	protein_coding	carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]	ensembl	ensembl_havana
ENSG00000197363	Gene	ZNF517	protein_coding	zinc finger protein 517 [Source:HGNC Symbol;Acc:HGNC:27984]	ensembl	ensembl_havana
ENSG00000165704	Gene	HPRT1	protein_coding	hypoxanthine phosphoribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5157]	ensembl	ensembl_havana
ENSG00000111775	Gene	COX6A1	protein_coding	cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277]	ensembl	ensembl_havana
ENSG00000127184	Gene	COX7C	protein_coding	cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]	ensembl	ensembl_havana
ENSG00000115085	Gene	ZAP70	protein_coding	zeta chain of T-cell receptor associated protein kinase 70 [Source:HGNC Symbol;Acc:HGNC:12858]	ensembl	ensembl_havana
ENSG00000186119	Gene	OR5D18	protein_coding	olfactory receptor family 5 subfamily D member 18 [Source:HGNC Symbol;Acc:HGNC:15285]	ensembl	ensembl_havana
ENSG00000223802	Gene	CERS1	protein_coding	ceramide synthase 1 [Source:HGNC Symbol;Acc:HGNC:14253]	ensembl	ensembl_havana
ENSG00000143811	Gene	PYCR2	protein_coding	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]	ensembl	ensembl_havana
ENSG00000164597	Gene	COG5	protein_coding	component of oligomeric golgi complex 5 [Source:HGNC Symbol;Acc:HGNC:14857]	ensembl	ensembl_havana
